,Job Category,Job Title,Company Name,Location,Summary,Date,URL
87,Data Analyst,Data Analyst,April Asia Pacific,"Central, Hong Kong Island",The Data Analyst is a key member of the regional data and product team in order to support internal and external clients:....,20 days ago,https://www.indeed.hk/rc/clk?jk=0459734818acec17&fccid=273eca6aafe0317d&vjs=3
88,Data Analyst,Data Analyst,Wheelock Properties,Hong Kong,"Manage, consolidate and integrate data from multiple databases, analyze and identify data insights. Degree in Quantitative Science / Data Management / Business...",20 days ago,https://www.indeed.hk/rc/clk?jk=24302e0fc4958a59&fccid=056b88a63db325b0&vjs=3
89,Data Analyst,Senior Data Analyst,Flexport,Hong Kong,"3-5 year(s) of experience in a Data Analyst, Business Analyst or similar role using SQL and/or Python/R; Flexport is a company that runs on data - you'll be...",2 days ago,https://www.indeed.hk/rc/clk?jk=fde66aa28b8ead8e&fccid=ed6e804e3c0d17bc&vjs=3
90,Data Analyst,VIE - Sourcing Controller & Data Analyst,Technicolor,Hong Kong,Data analyst and reporting development. VIE - Sourcing Controller & Data Analyst. Data Management / Tool. Finance & data management....,,https://www.indeed.hk/rc/clk?jk=84a924413a1e7ff3&fccid=479fd129e9715110&vjs=3
96,Data Analyst,"Associate Data Analyst – Mkt & Sales Dept. (Ref: JD-M, S&O-ADA)","AEON CREDIT SERVICE (ASIA) CO., LTD.",Hong Kong,"Develop and manage data modeling. Develop effective risk data aggregation models. Knowledge in data analytics tools (SAS, Qlikview, PowerBI, etc.)....",17 days ago,https://www.indeed.hk/rc/clk?jk=e2a11d50404f0fbf&fccid=b8a7ebd18ede534c&vjs=3
97,Data Analyst,Global Pharmaceutical and Healthcare Group – SAP Master Data Analyst – HKD$18k-20k x 13mths,DJRecruit Asia Limited,Hong Kong,"The Master Data Analyst will help and support the Manager to complete project deliverables, provide data process expertise, documents business requirements,...",17 days ago,https://www.indeed.hk/rc/clk?jk=215cefaae52badfe&fccid=4421854263a56632&vjs=3
98,Data Analyst,Data Analyst – Investment Bank,Global Executive Consultants,Hong Kong,"Perform data profiling, analysis and reconciliation. Assist the Risk Management Division in data analytics. Our client, a multinational company, is looking for...",16 days ago,https://www.indeed.hk/rc/clk?jk=af72111991d4eaf7&fccid=76e131b9803c9734&vjs=3
99,Data Analyst,Junior Data Analyst (3-mth Contract),"The Dairy Farm Company, Limited 牛奶有限公司",Hong Kong,"Data cleaning, data analysis and grouping for large batch of data according to criteria provided by supervisor....",19 days ago,https://www.indeed.hk/rc/clk?jk=75e23bcc7c35cc81&fccid=00378d39f8f51d80&vjs=3
100,Data Analyst,Senior Data Analyst,Noble Apex Advisors Limited,Hong Kong,Prepare and present articulate reports based on data from various sources. Be able to translate statistical data into business insight to augment managerial...,20 days ago,https://www.indeed.hk/rc/clk?jk=893bd45ed39fd0e5&fccid=5d1347e4387ab8ef&vjs=3
101,Data Analyst,Data Analytics - SAS / Bank,Robert Walters,Hong Kong Island,"Contribute to Data Management programmes and practices to improve data standards, data quality and data stewardship....",16 days ago,https://www.indeed.hk/rc/clk?jk=3d834d5ac300c3c7&fccid=f01c2f55ec3054bf&vjs=3
103,Data Analyst,"Manager, IFRS17 Data Analyst - HSBC Insurance",HSBC,"Kowloon City, Kowloon","We are currently seeking a high caliber professional to join our team as Manager, IFRS17 Data Analyst. Working with Risk, Actuarial and Finance teams to capture...",14 days ago,https://www.indeed.hk/rc/clk?jk=fe17a81f574774da&fccid=04c9b139c84ea1b5&vjs=3
104,Data Analyst,Data Analyst (Digital) - Global E-Commerce Pioneer,Michael Page,Hong Kong,"They are currently looking for a data analyst to help evaluate, boost their business performance and smoothen their operations....",19 days ago,https://www.indeed.hk/rc/clk?jk=6f226ac06f760238&fccid=77087bd1709a8148&vjs=3
105,Data Analyst,Assistant Data Analyst/Assistant Business Analyst (5-day work),SAN MIGUEL BREWERY HONG KONG LIMITED,Hong Kong,"Good data analysis, communication and interpersonal skill. Analyze report data and trends for management review....",,https://www.indeed.hk/rc/clk?jk=3472a2ae54944ef2&fccid=0dbfa1cbdc84efa8&vjs=3
111,Data Analyst,DATA ANALYST,APRIL Hong Kong Limited,Hong Kong,The Data Analyst is a key member of the regional data and product team in order to support internal and external clients:....,14 days ago,https://www.indeed.hk/rc/clk?jk=777cffb33e422e43&fccid=3613c169970e5502&vjs=3
112,Data Analyst,Data Scientist,RADICA SYSTEMS LIMITED,Hong Kong,Candidates with less experience will be considered as Data Analyst. Implement data science and data analytic models in common languages....,18 days ago,https://www.indeed.hk/rc/clk?jk=f1621540076157c1&fccid=3422fb08b9e4318a&vjs=3
113,Data Analyst,Senior Data Analyst,Salt Recruitment,Hong Kong,"Provide data analysis, data mining and development of segmentation and statistical models. 3+ years’ experience with data analytics....",19 days ago,https://www.indeed.hk/rc/clk?jk=fdcfa418b06bd50b&fccid=d35f6b081e467c24&vjs=3
114,Data Analyst,Business Analysis,Advance Resources Personnel Consultants,Hong Kong,"Business Analyst / Data Analyst. Ensure business requirement, testing result, risks & issues are documented....",18 days ago,https://www.indeed.hk/rc/clk?jk=f430d5d444e40631&fccid=95912a7aa8332520&vjs=3
115,Data Analyst,BI Consultant / Assistant Manager / Manager,ATA - Aacurapid Talent Acquisition,Hong Kong,"Experience in reporting, data analyst & visualization. Data Warehouse / BI applications / MSSQL / ETL / data modeling / data architectures / Qlikview / Qlik...",19 days ago,https://www.indeed.hk/company/ATA---Aacurapid-Talent-Acquisition/jobs/Bi-Consultant-4504f12e6b7ea9a6?fccid=e3e0715a062e73ae&vjs=3
116,Data Analyst,Marketing Manager - Customer Insights & Analytics,AGS Group Limited,Hong Kong,Provide support to local data analyst on data issues and assist in analytics requirements evaluation. Highly innovative in visualising data presentation....,25 days ago,https://www.indeed.hk/company/AGS-Group-Limited/jobs/Marketing-Manager-9807da10eab80f87?fccid=04c1f7dadde5af7e&vjs=3
117,Data Analyst,Financial Data Analyst,Imagine Software,Hong Kong,"Imagine Software is seeking a Financial Data Analyst, who will help to maintain a state of the art security master and analytics database....",27 days ago,https://www.indeed.hk/rc/clk?jk=6859b1739512a83c&fccid=7d2d34ffab4c1030&vjs=3
118,Data Analyst,Big Data Analyst / Business Intelligence Analyst / Application Engineer,"Arrow Electronics, Inc.",Hong Kong,Build integrated data pipeline that allows the business to draw valuable insight from the data lake and data warehouse;...,23 days ago,https://www.indeed.hk/rc/clk?jk=e1fa1a3aa950bacf&fccid=38ee0d4d719341c1&vjs=3
119,Data Analyst,Data Analyst,Cogs Agency,Hong Kong,"Data Analyst/ Scientist, Technology. To cope with the rapid growth of their business, they are looking to hire a Data Analyst/ Scientist into their Data Team to...",24 days ago,https://www.indeed.hk/rc/clk?jk=75feba53794698b4&fccid=3aba7d666eafab42&vjs=3
120,Data Analyst,Data Analyst/ Research Analyst,AGS Group,Hong Kong Island,Identify the data required for modelling and prepare the data set for training and testing. Perform/interpret analysis to identify insights from the data...,,https://www.indeed.hk/company/AGS-Group/jobs/Data-Analyst-97bec105eba01265?fccid=5dc340ab886f447a&vjs=3
126,Data Analyst,"Analyst, Data & Information Management",Advance Resources Personnel Consultants,Hong Kong,"Business Analyst / Data Analyst. Analysis, management information reporting, data extracts, campaign files etc.)....",25 days ago,https://www.indeed.hk/rc/clk?jk=353b13ad152bdabc&fccid=95912a7aa8332520&vjs=3
127,Data Analyst,大數據分析師 Big Data Analyst,Hong Kong Top Brand Limited,"Kwun Tong, Kowloon","廣告及軟件開發公司聘請大數據分析師,需具與電腦程式相關學歷及工作經驗, 負責設立中港貿易軟件,工作要往返中國與香港,必須能操流利普通話及廣東話。 工作地點:觀塘 工作時間:星期一至五上午10:00至下午6:00 月薪:HKD30000-50000(視乎工作經驗與學歷)...",23 days ago,https://www.indeed.hk/company/Hong-Kong-Top-Brand-Limited/jobs/%E5%A4%A7%E6%95%B8%E6%93%9A%E5%88%86%E6%9E%90%E5%B8%AB-Big-Data-Analyst-c3a5466285bebf6f?fccid=4806405e2d0acb55&vjs=3
128,Data Analyst,Core Business Services – Finance – Finance System and Data Analyst,EY,Hong Kong,Enhancement of Finance’s data analytics capability by introducing new tools and coaching the adoption and usage....,26 days ago,https://www.indeed.hk/rc/clk?jk=ce0390341bc6ad23&fccid=1544766d4c2915b0&vjs=3
129,Data Analyst,Business/ Data Analyst (Finance) (1-Year Contract),APASS International,Hong Kong,"To consolidate relevant data and material for monthly/ quarterly reporting purpose; 2 years’ experience in business analysis/ financial data management,...",23 days ago,https://www.indeed.hk/rc/clk?jk=abf275c45a4f87fd&fccid=f55e3ef53de5d677&vjs=3
130,Data Analyst,Senior Campaign Management Executive (Data Analyst),SmarTone Telecommunications Limited,"Kwun Tong, Kowloon","Degree in Business Administration, Statistics, Marketing or related principle, with minimum 5 years hands-on experience on data analysis, programming, data...",26 days ago,https://www.indeed.hk/company/SmarTone/jobs/Senior-Campaign-Management-Executive-f422fac637865999?fccid=2ac59fa800f6c74d&vjs=3
131,Data Analyst,Senior Data Analyst,Hydrogen Group,Hong Kong,"I am assisting their analytics team in finding a Senior Data Analyst, to join them in Hong Kong. They are looking for someone to support the management of the...",24 days ago,https://www.indeed.hk/rc/clk?jk=2cf4fd87ecc62369&fccid=251eba8a83187770&vjs=3
132,Data Analyst,Systems Development Manager - IT (Clearing System Development & Support),Hong Kong Exchange,Hong Kong,Work closely with data analyst and business teams on implementing BI reports with various data visualization gadgets;...,23 days ago,https://www.indeed.hk/rc/clk?jk=97116f17108b8a9d&fccid=8a01ef68fc07d03e&vjs=3
133,Data Analyst,Senior Data Analyst (Insurance),Robert Walters,Hong Kong Island,"Analyse the business data requirements. Data Analysis and management support to the Group. Big data is popular across Banking and Finance industry, they highly...",26 days ago,https://www.indeed.hk/rc/clk?jk=57e15a4cd8f175ed&fccid=f01c2f55ec3054bf&vjs=3
134,Data Analyst,Senior Data Analyst,Wellesley Associates,Hong Kong,Prepare reports and tables to present data as per analysis. Provide insights by analyzing and mining structured and unstructured data. Technical Team Lead....,27 days ago,https://www.indeed.hk/rc/clk?jk=d4371a8d3ab108d1&fccid=25acf2ef138bc4f3&vjs=3
135,Data Analyst,Senior Marketing Data Analyst,FocusCore,Hong Kong,Candidates will less experience would be considered as Junior Marketing Data Analyst; We are recruiting a Senior Marketing Data Analyst for an international e...,,https://www.indeed.hk/rc/clk?jk=0e10ddbdb388f609&fccid=8200da3e41875aea&vjs=3
141,Data Analyst,"Junior Business Analyst - (Banking, Contract Post)",Advance Resources Personnel Consultants,Hong Kong,"Business Analyst / Data Analyst. Facilitate execution of Data Management Policy, covering data governance, processes and controls around data, and the data...",23 days ago,https://www.indeed.hk/rc/clk?jk=646ed0631c292b91&fccid=95912a7aa8332520&vjs=3
142,Data Analyst,"(offer:20-70k)hr & business analyst /consultant, visa sponsored",Randstad,Hong Kong,Less experienced candidate would be consider as Analyst (Focus on Data analyst). Conduct data analysis and consolidation. Global Leading Business Advisory Firm....,26 days ago,https://www.indeed.hk/rc/clk?jk=afe8ddd6da5c3103&fccid=f8b265243da9f9d7&vjs=3
143,Data Analyst,Customer Service Executive / Supply Chain Specialist,CHEERY MOUNT CONSULTING COMPANY LIMITED,Hong Kong,"Experience in data analyst and process improvement is an advantage. Cheery Mount Consulting Company Limited Our client, a multinational company, is looking for...",25 days ago,https://www.indeed.hk/rc/clk?jk=e66ce90c71f609b4&fccid=3d424f5387175e61&vjs=3
144,Data Analyst,senior data analyst / analytics / big data – friendly mnc,Randstad,Hong Kong,5 years business experience with at least 3 years working experience as a data analyst or business data analyst....,25 days ago,https://www.indeed.hk/rc/clk?jk=ce7c970d884016b9&fccid=f8b265243da9f9d7&vjs=3
145,Data Analyst,System Analyst / Analyst Programmer / QA Specialist / Database Administrator / Data Analyst,Seamatch Asia,Hong Kong,Solid experience in SQL & SAS programming will consider asData Analyst. Solid experience in BI / EDW /ETL / Big Data Implementationwill consider as Business...,29 days ago,https://www.indeed.hk/rc/clk?jk=aba6978e5595fa7b&fccid=f4b6db984c9a7118&vjs=3
146,Data Analyst,Data Analyst,WeLab,Hong Kong,"Liaise with local offices to strengthen data governance and ensure consistent application. See through the data to support business decision on segmentation,...",28 days ago,https://www.indeed.hk/rc/clk?jk=cf6506a4e5f6ea24&fccid=27847644fc0b7380&vjs=3
147,Data Analyst,Alipay Payment Service Hong Kong Limited Senior Data Analyst/ Expert,Alibaba,Hong Kong,Business by applying data in more scenarios and building data products. 2、Exploring unique business opportunities and ideas with data analysis and data mining...,30+ days ago,https://www.indeed.hk/rc/clk?jk=89b3f5095ca5de72&fccid=4e75c921d3645259&vjs=3
148,Data Analyst,Financial Data Analyst (Mandarin & Korean Speakers),Moody's Investors Service,Hong Kong,"Operation, Data and Control Group. Financial Data Analysts have a significant input to the ratings and research process by analyzing financial statements and...",30+ days ago,https://www.indeed.hk/rc/clk?jk=6d98003f8fcf8f40&fccid=28eefc5b86560831&vjs=3
149,Data Analyst,"Senior Manager (Data Analyst), Innovation & Ecosystems",DBS Bank,Hong Kong,To manipulate data and draw insights from large data sets. Research and develop statistical learning models for data analysis....,30+ days ago,https://www.indeed.hk/rc/clk?jk=99394344af33f76d&fccid=cc1f9ea511d140fe&vjs=3
150,Data Analyst,"Data Analyst, Investment Banking, 20k-26k",Ambition,Hong Kong,"Data Analyst, Investment Banking, 20k-26k. Our client is a well-established International Bank and now looking for a Data Analyst to join their team....",,https://www.indeed.hk/rc/clk?jk=13c1b0fc34950dbf&fccid=c9cd3dc1c74035d6&vjs=3
156,Data Analyst,Business Analyst / Financial Data Analyst,AMAC Human Resources Consultants,Hong Kong,Business Analyst / Financial Data Analyst (2-Year Contract). Administer transaction data from clients. Ensure data accuracy in the core databases....,30+ days ago,https://www.indeed.hk/rc/clk?jk=6ae66cf8f06a38a1&fccid=17a00382a7a9f280&vjs=3
157,Data Analyst,"Data Analyst, Core Banking Project",Dah Sing Bank 大新銀行,Hong Kong,"Existing data cleansing support; Data migration planning and development; Possess good general understanding and experience in data quality improvement, data...",30+ days ago,https://www.indeed.hk/rc/clk?jk=af26d685f20b5a4f&fccid=fe1b66509423fab8&vjs=3
158,Data Analyst,"Regional IT Program Manager (Digital, CRM etc. )",Michael Page,Hong Kong,"Technically strong in related systems in the retail industry such as retail systems and related CRM, digital solutions, Business Intelligence tools, data...",30+ days ago,https://www.indeed.hk/rc/clk?jk=dded6d0fb00e80ca&fccid=77087bd1709a8148&vjs=3
159,Data Analyst,Market Data Analyst,Robert Walters,Hong Kong,They are looking to hire a market data analyst to join their data management team in Hong Kong. Improve global data governance & control Framework to sustain...,30+ days ago,https://www.indeed.hk/rc/clk?jk=b4bf1743f1ffeb72&fccid=f01c2f55ec3054bf&vjs=3
160,Data Analyst,Research (Analyst),Hays,Hong Kong,"Analyze external data,. You will be part of the Investment Banking Division, provide research support and data analyst to improve banker efficiencies....",30+ days ago,https://www.indeed.hk/rc/clk?jk=c3f7b2aa9e3ac7cd&fccid=31670bef3ae6497b&vjs=3
161,Data Analyst,Data Analyst - Top-Tier Investment Bank,Page Personnel,Hong Kong,Their operations team is currently hiring for an analyst to handle reporting and data analysis. Handling the data analysis and reports regarding shareholders....,30+ days ago,https://www.indeed.hk/rc/clk?jk=4637c027f2304c6d&fccid=e5ea1ff710ce39ca&vjs=3
162,Data Analyst,Junior Business Analyst/ Data Analyst,Page Personnel,Hong Kong Island,Specialisation:IT Data Analysis. Handle data validation and conversion. Perform data analysis using Excel VBA and SQL scripts. Expanding team and business....,30+ days ago,https://www.indeed.hk/rc/clk?jk=7ee12e27035cdc87&fccid=e5ea1ff710ce39ca&vjs=3
163,Data Analyst,Business Analyst- Compliance Technology,Hays,Hong Kong,"We are looking for a highly experienced Business and Data Analyst with extensive experience in all facets of the software development lifecycle , as well as...",30+ days ago,https://www.indeed.hk/rc/clk?jk=792062846454240c&fccid=31670bef3ae6497b&vjs=3
164,Data Analyst,Manager – Payroll & Data Analyst,Prowess Recruitment Consulting Limited,Hong Kong,"Over 3 years’ experience in payroll / data analysis preferably in sizable retail business. Maintain personal employee files, data, employment letters, and other...",30+ days ago,https://www.indeed.hk/rc/clk?jk=62017c1317ecab51&fccid=9ec9d63ac3357dc5&vjs=3
165,Data Analyst,"Data Analyst, Performance Analysis, Management Reporting, PM / BA 9 month contract, temp to perm, 45k",Page Personnel,Hong Kong,Good career path Excellent opportunities About Our Client Are you looking for unlimited opportunities to develop and succeed? With work that challenges and...,,https://www.indeed.hk/rc/clk?jk=809475b8dbf4f7df&fccid=e5ea1ff710ce39ca&vjs=3
171,Data Analyst,Group Construction Director CEE,CTP Invest,"Central, Hong Kong Island","Data analyst, math skills, good negotiator, management skills – team player, mentor. CTP seeks highly skilled Group Construction Director....",30+ days ago,https://www.indeed.hk/rc/clk?jk=fe46fdd0da3021aa&fccid=3b8cb2228f66d297&vjs=3
172,Data Analyst,Group Business Development Director,CTP Invest,"Central, Hong Kong Island","Data analyst, math skills, good negotiator, management skills – team player, mentor. The business development team within the region counts around 20 people,...",30+ days ago,https://www.indeed.hk/rc/clk?jk=5fbb1908e72929e0&fccid=3b8cb2228f66d297&vjs=3
173,Data Analyst,Data Analyst (0682),Bupa 保柏,Hong Kong,"Carry out data and trend analysis. Ensure data quality of the database and reporting system, so that the data for analytics are accurate, appropriate and...",30+ days ago,https://www.indeed.hk/rc/clk?jk=caef8dfbdde86480&fccid=18a7374fde10337f&vjs=3
174,Data Analyst,Commodities & Energy â€“ Market Data Analyst (Japanese Speaker),Bloomberg,Hong Kong,"Commodities & Energy – Market Data Analyst (Japanese Speaker). Bloomberg runs on data, and our Global Data department is responsible for acquiring it and...",30+ days ago,https://www.indeed.hk/rc/clk?jk=0bba23bfa2117fff&fccid=f770da67b3b51c62&vjs=3
175,Data Analyst,Data Analyst - Top Marketing Company,Hays,Hong Kong,"The organisation is currently experiencing tremendous growth and is seeking an experienced Data Analyst. You will need to support campaign design, measure...",30+ days ago,https://www.indeed.hk/rc/clk?jk=39541d491a4c99b8&fccid=31670bef3ae6497b&vjs=3
176,Data Analyst,Data Analyst -Global Travel & Lifestyle Company,Michael Page,Hong Kong,"Hand-on data operation including (but not limit to) data cleansing, standardization, and data deduplication. Interpret data and work with various type of data...",30+ days ago,https://www.indeed.hk/rc/clk?jk=0259fa090899f918&fccid=77087bd1709a8148&vjs=3
177,Data Analyst,Data Analyst - Consumer Electronics,Michael Page,Hong Kong,Familiar with SQL/ SAS database/ data mining will be a plus. Our client is a renowned multi-national company offering market-leading home comfort products....,30+ days ago,https://www.indeed.hk/rc/clk?jk=5f6a4e86485bf625&fccid=77087bd1709a8148&vjs=3
178,Data Analyst,Assistant Product Manager / Senior Business Analyst,ulifestyle.com.hk,"Quarry Bay, Hong Kong Island",At least 3-5 years relevant experience on data analyst and web development project. Personal data provided by job applicants will be used strictly in accordance...,30+ days ago,https://www.indeed.hk/company/ulifestyle.com.hk/jobs/Assistant-Product-Manager-3c5eaaf2ec45a3cc?fccid=ea2861687fee0c02&vjs=3
179,Data Analyst,Data Analyst - Consumer Electronics,Page Personnel,Hong Kong,Familiar with SQL/ SAS database/ data mining will be a plus. Working in a multi-national home appliance company....,30+ days ago,https://www.indeed.hk/rc/clk?jk=e57a0bd7275c3f83&fccid=e5ea1ff710ce39ca&vjs=3
180,Data Analyst,IT Business Analyst (Regional Role),Hillman Ross,Hong Kong,At least 5 years of relevant experience as Business Analyst or Data Analyst. Help developing reports and extracting data for users....,,https://www.indeed.hk/rc/clk?jk=03765d7361d2c087&fccid=619397f1d2f36501&vjs=3
184,Data Analyst,Assistant Product Manager / (Senior) Business Analyst,Pacific Careers,Hong Kong,At least 1-2 years relevant experience on data analyst and web development project. Co-ordinate and liaise with different internal parties to solve business...,30+ days ago,https://www.indeed.hk/rc/clk?jk=32dd31ac5e20330f&fccid=8aa104e7f8db0cd3&vjs=3
185,Data Analyst,Financial Crime Prevention Data Analyst,UBS,Hong Kong,"A degree in IT or equivalent data analytics-related certifications, or a proven track record in data analytics....",30+ days ago,https://www.indeed.hk/rc/clk?jk=e9c443ed81718725&fccid=1c76c3a36f6c7557&vjs=3
186,Data Analyst,Data Analyst,Gemini Personnel,Hong Kong,"Knowledge in Structured Query Language (SQL), data management and data processing (SSIS, ETL / ELT) are required....",30+ days ago,https://www.indeed.hk/rc/clk?jk=0650cdb2156392a1&fccid=13f5f0f6c348b302&vjs=3
187,Data Analyst,Senior Data Analyst,Neo Derm Ltd.,Hong Kong,Collected sales and financial information and performed data analysis for management review. Assist the Manager on managing operational efficiency to achieve...,30+ days ago,https://www.indeed.hk/rc/clk?jk=4e187222d4f26428&fccid=acdd7980231ab028&vjs=3
188,Data Analyst,Technical Lead / Senior Engineer (ETL/SAS) (Public Enterprise),Classy Wheeler,Hong Kong,"Conduct data anaylsis and data cleansing. Experience in data migration / ETL / datamart projects on data mapping, data analysis, code development and...",30+ days ago,https://www.indeed.hk/rc/clk?jk=a101288fb253b373&fccid=7e57982cb894da40&vjs=3
189,Data Analyst,Senior Business System Analyst,Easy Job Centre,"Kwai Chung, New Territories","At least 3 year experience in Business/Data Analyst, preferable in apparel/sourcing/ retail industry. Participate as a business support on IT projects....",30+ days ago,https://www.indeed.hk/rc/clk?jk=64c8cc83b1d4fd07&fccid=9569c3c2b5b79e0e&vjs=3
190,Data Analyst,Data Scientist (1 year contract),AXA General Insurance,Hong Kong,Candidate with less experience will be offered as Data Analyst/ Senior Data Analyst grade. Big data/ Data Modelling....,30+ days ago,https://www.indeed.hk/rc/clk?jk=436f43b338369a6c&fccid=753062d67d31c43a&vjs=3
191,Data Analyst,Data Analyst *Must Have VBA Skill,Michael Page,Hong Kong,Handling data analytic and financial modelling. Our client is one of the top Canadian banks currently operating across 20+ countries across the world....,30+ days ago,https://www.indeed.hk/rc/clk?jk=85fbb9ccd40a90cd&fccid=77087bd1709a8148&vjs=3
192,Data Analyst,Data Analyst *Must Have VBA Skill,Page Personnel,Hong Kong,Steep learning curve Great career progression About Our Client Our client is one of the top Canadian banks currently operating across 20+ countries across...,30+ days ago,https://www.indeed.hk/rc/clk?jk=c705c4b4b41589b6&fccid=e5ea1ff710ce39ca&vjs=3
193,Data Analyst,Data Analyst,AGroup Company,"Lai Chi Kok, Kowloon","Data analytics / ETL / SQL / BI; Experience in Tableau, PowerBI, SSAS, Azure SQL server, Azure Data warehouse and Data Factory is a plus;...",2 days ago,https://www.indeed.hk/rc/clk?jk=f89fc5048d4cbf8d&fccid=ec16b6ae50167523&vjs=3
199,Data Analyst,"Data Analyst (Finance, Global exposures)",Page Personnel,Hong Kong Island,"To corporate with their growth, our client is looking for a passionate Data Analyst talent to join them. Business Intelligence and data analysis software - SAP....",30+ days ago,https://www.indeed.hk/rc/clk?jk=e0bc2246e20d1b52&fccid=e5ea1ff710ce39ca&vjs=3
200,Data Analyst,Sales Data Analyst,SUPER Corporate Consultancy Group,Hong Kong,Relevant working experience in data analysis. Prepare sales data and generate reports for internal review....,30+ days ago,https://www.indeed.hk/rc/clk?jk=e783eb1e452278d1&fccid=970825c9e106a8c4&vjs=3
201,Data Analyst,Group Head of Procurement CEE,CTP Invest,"Central, Hong Kong Island","Data analyst, math skills, good negotiator, management skills – team player, mentor. CTP seeks highly skilled Group Head of Procurement....",30+ days ago,https://www.indeed.hk/rc/clk?jk=65b22a4f96892c09&fccid=3b8cb2228f66d297&vjs=3
202,Data Analyst,Financial Data Analyst (Mandarin Speaker),Moody's Investors Service,Hong Kong,"Operation, Data and Control Group. Financial Data Analysts have a significant input to the ratings and research process by analyzing financial statements and...",30+ days ago,https://www.indeed.hk/rc/clk?jk=05c0440509742fbd&fccid=28eefc5b86560831&vjs=3
203,Data Analyst,"Data Analyst (SAS, Commercial Bank)",Great Union Human Capital,Hong Kong,"Our client is a commercial bank, currently they are looking a data analyst to join their credit reporting team. Preform analysis on credit risk data....",30+ days ago,https://www.indeed.hk/rc/clk?jk=772aa78acee4c903&fccid=3da9d90280ed8ebb&vjs=3
204,Data Analyst,Business Analyst / Data Analyst / IT Trainee,Seamatch Asia,Hong Kong,"Data Analyst (Junior/Senior). Business Analyst x 1, Senior Business Analyst x 1. Work closely with various business units on the needs of data analysis....",30+ days ago,https://www.indeed.hk/rc/clk?jk=cf7d4e0ec54bbc1d&fccid=f4b6db984c9a7118&vjs=3
