,Job Category,Job Title,Company Name,Location,Summary,Date,URL
0,Business Intelligence Director,Director of Business Intelligence,FocusCore,Hong Kong,"We are seeking a Business Intelligence Director for a highly prestigious multinational company. As the Business Intelligence Director, you will have full...",24 days ago,https://www.indeed.hk/rc/clk?jk=6db2570c29215227&fccid=8200da3e41875aea&vjs=3
